Id,week,region_code,region_name,TauxGrippe,year,week_num,month,t,pmer,ff,rr24,u,Id_google,TauxGrippe_google,pop_0_19,pop_20_39,pop_40_59,pop_60_74,pop_75_plus,pop_total,requete_grippe,requete_grippe_aviaire_vaccin,requete_grippe_aviaire_vaccin_porcine_porc_H1N1_AH1N1_A_mexicaine_Mexique_pandemie
9561,200826,74,LIMOUSIN,0,2008,26,6,289.99375,101752.16666666669,2.879166666666667,87.4,76.875,9561,0,151561,166903,208821,119054,94404,740743,5,5,5
9562,200826,41,LORRAINE,0,2008,26,6,290.17372093023255,101654.7906976744,2.643255813953488,55.8,76.45116279069768,9562,0,566132,607769,667215,310293,194952,2346361,1,0,0
9563,200826,73,MIDI-PYRENEES,0,2008,26,6,290.81744966442955,101754.98319327732,2.9207214765100673,441.4,75.53775167785236,9563,0,649382,705631,787627,405455,290133,2838228,1,1,1
9564,200826,31,NORD-PAS-DE-CALAIS,0,2008,26,6,289.05791666666664,101696.83333333331,3.7716666666666665,90.8,74.6125,9564,0,1094759,1092393,1076048,467201,294089,4024490,1,0,0
9565,200826,52,PAYS-DE-LA-LOIRE,3,2008,26,6,290.2270833333333,101855.70833333331,2.9650000000000003,43.2,74.2125,9565,3,898680,886732,948464,464290,312004,3510170,1,0,0
9566,200826,22,PICARDIE,0,2008,26,6,288.22249999999997,101770.125,3.951666666666666,24.6,82.5625,9566,0,502426,493940,532169,234112,143954,1906601,1,0,0
9567,200826,54,POITOU-CHARENTES,0,2008,26,6,290.6514583333334,101839.0,3.93875,85.0,78.075,9567,0,395259,406213,489073,270359,191804,1752708,1,1,1
9568,200826,93,PROVENCE-ALPES-COTE-D-AZUR,0,2008,26,6,293.6562363238512,101440.59972105996,3.951969365426696,172.6,67.36870897155362,9568,0,1146652,1175723,1332169,743578,484791,4882913,1,0,0
9569,200826,11,ILE-DE-FRANCE,0,2008,26,6,291.0621848739496,101749.0756302521,3.5243697478991596,20.000000000000004,68.65126050420169,9569,0,3029354,3499434,3132036,1265663,732773,11659260,1,1,1
9570,200826,82,RHONE-ALPES,8,2008,26,6,292.9171548117155,101626.10869565218,3.409205020920502,86.4,68.07949790794979,9570,8,1563820,1612445,1648989,797851,494124,6117229,1,0,0
9571,200825,42,ALSACE,0,2008,25,6,291.65729166666665,101615.75,2.440833333333333,188.2,75.39791666666666,9571,0,451840,493377,525149,229541,137180,1837087,0,0,0
9572,200825,72,AQUITAINE,0,2008,25,6,291.9604575163399,101823.0936819172,2.684313725490196,195.6,75.18736383442265,9572,0,719728,768406,892952,469806,326733,3177625,0,0,0
9573,200825,83,AUVERGNE,16,2008,25,6,289.3023206751055,101700.83333333331,2.1622362869198315,192.8,76.915611814346,9573,16,291936,317165,381698,206710,144354,1341863,1,1,1
9574,200825,25,BASSE-NORMANDIE,0,2008,25,6,288.52569444444447,101828.30555555556,3.7504166666666663,42.2,77.9486111111111,9574,0,360630,346985,406914,209053,143843,1467425,1,1,1
9575,200825,26,BOURGOGNE,0,2008,25,6,290.99058577405856,101697.19665271966,2.690794979079498,76.6,75.16317991631799,9575,0,376468,380122,460942,246971,174085,1638588,0,0,0
9576,200825,53,BRETAGNE,0,2008,25,6,288.90553213909374,101904.61211477152,4.001264488935722,53.6,78.14752370916754,9576,0,767672,770506,861522,449531,300470,3149701,0,1,1
9577,200825,24,CENTRE,0,2008,25,6,290.7124737945493,101769.41299790356,2.6343815513626834,116.8,74.69601677148847,9577,0,608808,612741,701550,360106,248383,2531588,1,1,1
9578,200825,21,CHAMPAGNE-ARDENNE,0,2008,25,6,290.02208333333334,101744.79166666669,2.8945833333333337,51.2,80.1,9578,0,331023,339063,373367,178113,116438,1338004,1,2,2
9579,200825,94,CORSE,0,2008,25,6,294.1055323590814,101463.05439330544,2.872651356993737,65.4,76.36401673640168,9579,0,63031,73459,87338,49189,29949,302966,21,0,0
9580,200825,43,FRANCHE-COMTE,0,2008,25,6,285.485666218035,101715.24955950122,3.635222672064778,75.19999999999999,77.3417297938615,9580,0,290393,294693,319093,159321,100431,1163931,3,3,3
9581,200825,23,HAUTE-NORMANDIE,0,2008,25,6,288.61041666666665,101796.95833333331,3.222916666666667,15.8,75.05416666666666,9581,0,473606,468580,504451,232637,146393,1825667,1,1,1
9582,200825,91,LANGUEDOC-ROUSSILLON,7,2008,25,6,295.06404612159326,101588.88888888888,4.560167714884695,76.2,61.21174004192872,9582,7,604415,619124,701788,396198,260193,2581718,1,0,0
9583,200825,74,LIMOUSIN,0,2008,25,6,289.99375,101752.16666666669,2.879166666666667,87.4,76.875,9583,0,151561,166903,208821,119054,94404,740743,5,5,5
9584,200825,41,LORRAINE,0,2008,25,6,290.17372093023255,101654.7906976744,2.643255813953488,55.8,76.45116279069768,9584,0,566132,607769,667215,310293,194952,2346361,1,0,0
9585,200825,73,MIDI-PYRENEES,0,2008,25,6,290.81744966442955,101754.98319327732,2.9207214765100673,441.4,75.53775167785236,9585,0,649382,705631,787627,405455,290133,2838228,1,1,1
9586,200825,31,NORD-PAS-DE-CALAIS,0,2008,25,6,289.05791666666664,101696.83333333331,3.7716666666666665,90.8,74.6125,9586,0,1094759,1092393,1076048,467201,294089,4024490,1,0,0
9587,200825,52,PAYS-DE-LA-LOIRE,0,2008,25,6,290.2270833333333,101855.70833333331,2.9650000000000003,43.2,74.2125,9587,0,898680,886732,948464,464290,312004,3510170,1,0,0
9588,200825,22,PICARDIE,0,2008,25,6,288.22249999999997,101770.125,3.951666666666666,24.6,82.5625,9588,0,502426,493940,532169,234112,143954,1906601,1,0,0
9589,200825,54,POITOU-CHARENTES,0,2008,25,6,290.6514583333334,101839.0,3.93875,85.0,78.075,9589,0,395259,406213,489073,270359,191804,1752708,1,1,1
9590,200825,93,PROVENCE-ALPES-COTE-D-AZUR,0,2008,25,6,293.6562363238512,101440.59972105996,3.951969365426696,172.6,67.36870897155362,9590,0,1146652,1175723,1332169,743578,484791,4882913,1,0,0
9591,200825,11,ILE-DE-FRANCE,5,2008,25,6,291.0621848739496,101749.0756302521,3.5243697478991596,20.000000000000004,68.65126050420169,9591,5,3029354,3499434,3132036,1265663,732773,11659260,1,1,1
9592,200825,82,RHONE-ALPES,10,2008,25,6,292.9171548117155,101626.10869565218,3.409205020920502,86.4,68.07949790794979,9592,10,1563820,1612445,1648989,797851,494124,6117229,1,0,0
9593,200824,42,ALSACE,0,2008,24,6,291.65729166666665,101615.75,2.440833333333333,188.2,75.39791666666666,9593,0,451840,493377,525149,229541,137180,1837087,0,0,0
9594,200824,72,AQUITAINE,0,2008,24,6,291.9604575163399,101823.0936819172,2.684313725490196,195.6,75.18736383442265,9594,0,719728,768406,892952,469806,326733,3177625,0,0,0
9595,200824,83,AUVERGNE,4,2008,24,6,289.3023206751055,101700.83333333331,2.1622362869198315,192.8,76.915611814346,9595,4,291936,317165,381698,206710,144354,1341863,1,1,1
9596,200824,25,BASSE-NORMANDIE,0,2008,24,6,288.52569444444447,101828.30555555556,3.7504166666666663,42.2,77.9486111111111,9596,0,360630,346985,406914,209053,143843,1467425,1,1,1
9597,200824,26,BOURGOGNE,0,2008,24,6,290.99058577405856,101697.19665271966,2.690794979079498,76.6,75.16317991631799,9597,0,376468,380122,460942,246971,174085,1638588,0,0,0
9598,200824,53,BRETAGNE,0,2008,24,6,288.90553213909374,101904.61211477152,4.001264488935722,53.6,78.14752370916754,9598,0,767672,770506,861522,449531,300470,3149701,0,1,1
9599,200824,24,CENTRE,0,2008,24,6,290.7124737945493,101769.41299790356,2.6343815513626834,116.8,74.69601677148847,9599,0,608808,612741,701550,360106,248383,2531588,1,1,1
9600,200824,21,CHAMPAGNE-ARDENNE,0,2008,24,6,290.02208333333334,101744.79166666669,2.8945833333333337,51.2,80.1,9600,0,331023,339063,373367,178113,116438,1338004,1,2,2
9601,200824,94,CORSE,0,2008,24,6,294.1055323590814,101463.05439330544,2.872651356993737,65.4,76.36401673640168,9601,0,63031,73459,87338,49189,29949,302966,21,0,0
9602,200824,43,FRANCHE-COMTE,0,2008,24,6,285.485666218035,101715.24955950122,3.635222672064778,75.19999999999999,77.3417297938615,9602,0,290393,294693,319093,159321,100431,1163931,3,3,3
9603,200824,23,HAUTE-NORMANDIE,0,2008,24,6,288.61041666666665,101796.95833333331,3.222916666666667,15.8,75.05416666666666,9603,0,473606,468580,504451,232637,146393,1825667,1,1,1
9604,200824,91,LANGUEDOC-ROUSSILLON,2,2008,24,6,295.06404612159326,101588.88888888888,4.560167714884695,76.2,61.21174004192872,9604,2,604415,619124,701788,396198,260193,2581718,1,0,0
9605,200824,74,LIMOUSIN,0,2008,24,6,289.99375,101752.16666666669,2.879166666666667,87.4,76.875,9605,0,151561,166903,208821,119054,94404,740743,5,5,5
9606,200824,41,LORRAINE,0,2008,24,6,290.17372093023255,101654.7906976744,2.643255813953488,55.8,76.45116279069768,9606,0,566132,607769,667215,310293,194952,2346361,1,0,0
9607,200824,73,MIDI-PYRENEES,0,2008,24,6,290.81744966442955,101754.98319327732,2.9207214765100673,441.4,75.53775167785236,9607,0,649382,705631,787627,405455,290133,2838228,1,1,1
9608,200824,31,NORD-PAS-DE-CALAIS,0,2008,24,6,289.05791666666664,101696.83333333331,3.7716666666666665,90.8,74.6125,9608,0,1094759,1092393,1076048,467201,294089,4024490,1,0,0
9609,200824,52,PAYS-DE-LA-LOIRE,0,2008,24,6,290.2270833333333,101855.70833333331,2.9650000000000003,43.2,74.2125,9609,0,898680,886732,948464,464290,312004,3510170,1,0,0
9610,200824,22,PICARDIE,0,2008,24,6,288.22249999999997,101770.125,3.951666666666666,24.6,82.5625,9610,0,502426,493940,532169,234112,143954,1906601,1,0,0
9611,200824,54,POITOU-CHARENTES,0,2008,24,6,290.6514583333334,101839.0,3.93875,85.0,78.075,9611,0,395259,406213,489073,270359,191804,1752708,1,1,1
9612,200824,93,PROVENCE-ALPES-COTE-D-AZUR,0,2008,24,6,293.6562363238512,101440.59972105996,3.951969365426696,172.6,67.36870897155362,9612,0,1146652,1175723,1332169,743578,484791,4882913,1,0,0
9613,200824,11,ILE-DE-FRANCE,11,2008,24,6,291.0621848739496,101749.0756302521,3.5243697478991596,20.000000000000004,68.65126050420169,9613,11,3029354,3499434,3132036,1265663,732773,11659260,1,1,1
9614,200824,82,RHONE-ALPES,6,2008,24,6,292.9171548117155,101626.10869565218,3.409205020920502,86.4,68.07949790794979,9614,6,1563820,1612445,1648989,797851,494124,6117229,1,0,0
9615,200823,42,ALSACE,0,2008,23,6,291.65729166666665,101615.75,2.440833333333333,188.2,75.39791666666666,9615,0,451840,493377,525149,229541,137180,1837087,0,0,0
9616,200823,72,AQUITAINE,0,2008,23,6,291.9604575163399,101823.0936819172,2.684313725490196,195.6,75.18736383442265,9616,0,719728,768406,892952,469806,326733,3177625,0,0,0
9617,200823,83,AUVERGNE,1,2008,23,6,289.3023206751055,101700.83333333331,2.1622362869198315,192.8,76.915611814346,9617,1,291936,317165,381698,206710,144354,1341863,1,1,1
9618,200823,25,BASSE-NORMANDIE,0,2008,23,6,288.52569444444447,101828.30555555556,3.7504166666666663,42.2,77.9486111111111,9618,0,360630,346985,406914,209053,143843,1467425,1,1,1
9619,200823,26,BOURGOGNE,0,2008,23,6,290.99058577405856,101697.19665271966,2.690794979079498,76.6,75.16317991631799,9619,0,376468,380122,460942,246971,174085,1638588,0,0,0
9620,200823,53,BRETAGNE,23,2008,23,6,288.90553213909374,101904.61211477152,4.001264488935722,53.6,78.14752370916754,9620,23,767672,770506,861522,449531,300470,3149701,0,1,1
9621,200823,24,CENTRE,0,2008,23,6,290.7124737945493,101769.41299790356,2.6343815513626834,116.8,74.69601677148847,9621,0,608808,612741,701550,360106,248383,2531588,1,1,1
9622,200823,21,CHAMPAGNE-ARDENNE,0,2008,23,6,290.02208333333334,101744.79166666669,2.8945833333333337,51.2,80.1,9622,0,331023,339063,373367,178113,116438,1338004,1,2,2
9623,200823,94,CORSE,0,2008,23,6,294.1055323590814,101463.05439330544,2.872651356993737,65.4,76.36401673640168,9623,0,63031,73459,87338,49189,29949,302966,21,0,0
9624,200823,43,FRANCHE-COMTE,0,2008,23,6,285.485666218035,101715.24955950122,3.635222672064778,75.19999999999999,77.3417297938615,9624,0,290393,294693,319093,159321,100431,1163931,3,3,3
9625,200823,23,HAUTE-NORMANDIE,0,2008,23,6,288.61041666666665,101796.95833333331,3.222916666666667,15.8,75.05416666666666,9625,0,473606,468580,504451,232637,146393,1825667,1,1,1
9626,200823,91,LANGUEDOC-ROUSSILLON,15,2008,23,6,295.06404612159326,101588.88888888888,4.560167714884695,76.2,61.21174004192872,9626,15,604415,619124,701788,396198,260193,2581718,1,0,0
9627,200823,74,LIMOUSIN,67,2008,23,6,289.99375,101752.16666666669,2.879166666666667,87.4,76.875,9627,67,151561,166903,208821,119054,94404,740743,5,5,5
9628,200823,41,LORRAINE,0,2008,23,6,290.17372093023255,101654.7906976744,2.643255813953488,55.8,76.45116279069768,9628,0,566132,607769,667215,310293,194952,2346361,1,0,0
9629,200823,73,MIDI-PYRENEES,0,2008,23,6,290.81744966442955,101754.98319327732,2.9207214765100673,441.4,75.53775167785236,9629,0,649382,705631,787627,405455,290133,2838228,1,1,1
9630,200823,31,NORD-PAS-DE-CALAIS,0,2008,23,6,289.05791666666664,101696.83333333331,3.7716666666666665,90.8,74.6125,9630,0,1094759,1092393,1076048,467201,294089,4024490,1,0,0
9631,200823,52,PAYS-DE-LA-LOIRE,0,2008,23,6,290.2270833333333,101855.70833333331,2.9650000000000003,43.2,74.2125,9631,0,898680,886732,948464,464290,312004,3510170,1,0,0
9632,200823,22,PICARDIE,0,2008,23,6,288.22249999999997,101770.125,3.951666666666666,24.6,82.5625,9632,0,502426,493940,532169,234112,143954,1906601,1,0,0
9633,200823,54,POITOU-CHARENTES,0,2008,23,6,290.6514583333334,101839.0,3.93875,85.0,78.075,9633,0,395259,406213,489073,270359,191804,1752708,1,1,1
9634,200823,93,PROVENCE-ALPES-COTE-D-AZUR,0,2008,23,6,293.6562363238512,101440.59972105996,3.951969365426696,172.6,67.36870897155362,9634,0,1146652,1175723,1332169,743578,484791,4882913,1,0,0
9635,200823,11,ILE-DE-FRANCE,3,2008,23,6,291.0621848739496,101749.0756302521,3.5243697478991596,20.000000000000004,68.65126050420169,9635,3,3029354,3499434,3132036,1265663,732773,11659260,1,1,1
9636,200823,82,RHONE-ALPES,7,2008,23,6,292.9171548117155,101626.10869565218,3.409205020920502,86.4,68.07949790794979,9636,7,1563820,1612445,1648989,797851,494124,6117229,1,0,0
9637,200822,42,ALSACE,0,2008,22,5,289.7391129032258,101345.75757575755,2.7542338709677416,79.6,68.4758064516129,9637,0,451840,493377,525149,229541,137180,1837087,0,0,0
9638,200822,72,AQUITAINE,0,2008,22,5,289.57533333333333,101175.42222222222,2.699111111111111,187.4,76.14888888888889,9638,0,719728,768406,892952,469806,326733,3177625,0,0,0
9639,200822,83,AUVERGNE,9,2008,22,5,287.14122448979595,101224.15322580644,2.5877551020408163,234.0,74.4938775510204,9639,9,291936,317165,381698,206710,144354,1341863,1,1,1
9640,200822,25,BASSE-NORMANDIE,0,2008,22,5,287.4135752688172,101306.20967741936,3.709005376344086,207.4,79.0725806451613,9640,0,360630,346985,406914,209053,143843,1467425,1,1,1
9641,200822,26,BOURGOGNE,0,2008,22,5,289.0752032520325,101308.33333333331,2.52479674796748,90.4,72.2520325203252,9641,0,376468,380122,460942,246971,174085,1638588,0,0,0
9642,200822,53,BRETAGNE,3,2008,22,5,287.66880877742943,101233.79707112972,3.505411030176899,271.6,82.4148380355277,9642,3,767672,770506,861522,449531,300470,3149701,0,1,1
9643,200822,24,CENTRE,0,2008,22,5,289.01666666666665,101248.26262626264,2.678585858585859,197.4,74.56565656565657,9643,0,608808,612741,701550,360106,248383,2531588,1,1,1
9644,200822,21,CHAMPAGNE-ARDENNE,0,2008,22,5,288.81066350710904,101305.7345971564,2.814691943127962,73.60000000000001,75.74407582938389,9644,0,331023,339063,373367,178113,116438,1338004,1,2,2
9645,200822,94,CORSE,0,2008,22,5,290.5850912778905,101300.84188911704,3.079471544715447,429.6,75.2210953346856,9645,0,63031,73459,87338,49189,29949,302966,21,0,0
9646,200822,43,FRANCHE-COMTE,0,2008,22,5,285.485666218035,101715.24955950122,3.635222672064778,75.19999999999999,77.3417297938615,9646,0,290393,294693,319093,159321,100431,1163931,3,3,3
9647,200822,23,HAUTE-NORMANDIE,0,2008,22,5,288.7261133603239,101350.6072874494,3.635222672064778,94.6,70.43724696356276,9647,0,473606,468580,504451,232637,146393,1825667,1,1,1
9648,200822,91,LANGUEDOC-ROUSSILLON,0,2008,22,5,290.7252016129033,101245.0,3.982258064516129,160.0,73.44959677419355,9648,0,604415,619124,701788,396198,260193,2581718,1,0,0
9649,200822,74,LIMOUSIN,67,2008,22,5,287.8592741935484,101217.05645161292,2.788306451612903,142.0,75.18145161290323,9649,67,151561,166903,208821,119054,94404,740743,5,5,5
9650,200822,41,LORRAINE,1,2008,22,5,288.9553811659193,101343.22869955158,3.054708520179372,85.2,68.08520179372198,9650,1,566132,607769,667215,310293,194952,2346361,1,0,0
9651,200822,73,MIDI-PYRENEES,0,2008,22,5,288.16622276029057,101192.45359160611,3.0175040518638574,570.1999999999999,74.08232445520581,9651,0,649382,705631,787627,405455,290133,2838228,1,1,1
9652,200822,31,NORD-PAS-DE-CALAIS,0,2008,22,5,289.75040322580645,101424.15322580644,3.7931451612903224,68.8,64.68145161290323,9652,0,1094759,1092393,1076048,467201,294089,4024490,1,0,0
9653,200822,52,PAYS-DE-LA-LOIRE,0,2008,22,5,289.0741935483871,101194.15322580644,2.6883064516129034,95.2,78.60483870967742,9653,0,898680,886732,948464,464290,312004,3510170,1,0,0
9654,200822,22,PICARDIE,0,2008,22,5,288.5479838709677,101406.6129032258,3.769354838709677,71.0,76.45564516129032,9654,0,502426,493940,532169,234112,143954,1906601,1,0,0
9655,200822,54,POITOU-CHARENTES,0,2008,22,5,289.04131313131313,101223.8585858586,3.228333333333333,75.6,78.57575757575758,9655,0,395259,406213,489073,270359,191804,1752708,1,1,1
9656,200822,93,PROVENCE-ALPES-COTE-D-AZUR,0,2008,22,5,290.13744897959185,101277.74590163934,4.317448979591837,342.0,67.46632653061225,9656,0,1146652,1175723,1332169,743578,484791,4882913,1,0,0
9657,200822,11,ILE-DE-FRANCE,0,2008,22,5,289.8973684210526,101324.2914979757,3.1805668016194333,32.0,67.53441295546558,9657,0,3029354,3499434,3132036,1265663,732773,11659260,1,1,1
9658,200822,82,RHONE-ALPES,6,2008,22,5,290.3923553719008,101272.78586278588,2.554244306418219,219.4,68.64462809917356,9658,6,1563820,1612445,1648989,797851,494124,6117229,1,0,0
9659,200821,42,ALSACE,0,2008,21,5,289.7391129032258,101345.75757575755,2.7542338709677416,79.6,68.4758064516129,9659,0,451840,493377,525149,229541,137180,1837087,0,1,1
9660,200821,72,AQUITAINE,65,2008,21,5,289.57533333333333,101175.42222222222,2.699111111111111,187.4,76.14888888888889,9660,65,719728,768406,892952,469806,326733,3177625,1,1,1
9661,200821,83,AUVERGNE,0,2008,21,5,287.14122448979595,101224.15322580644,2.5877551020408163,234.0,74.4938775510204,9661,0,291936,317165,381698,206710,144354,1341863,1,0,0
9662,200821,25,BASSE-NORMANDIE,0,2008,21,5,287.4135752688172,101306.20967741936,3.709005376344086,207.4,79.0725806451613,9662,0,360630,346985,406914,209053,143843,1467425,2,2,2
9663,200821,26,BOURGOGNE,0,2008,21,5,289.0752032520325,101308.33333333331,2.52479674796748,90.4,72.2520325203252,9663,0,376468,380122,460942,246971,174085,1638588,1,2,1
9664,200821,53,BRETAGNE,2,2008,21,5,287.66880877742943,101233.79707112972,3.505411030176899,271.6,82.4148380355277,9664,2,767672,770506,861522,449531,300470,3149701,1,1,1
9665,200821,24,CENTRE,2,2008,21,5,289.01666666666665,101248.26262626264,2.678585858585859,197.4,74.56565656565657,9665,2,608808,612741,701550,360106,248383,2531588,1,1,1
9666,200821,21,CHAMPAGNE-ARDENNE,0,2008,21,5,288.81066350710904,101305.7345971564,2.814691943127962,73.60000000000001,75.74407582938389,9666,0,331023,339063,373367,178113,116438,1338004,1,1,1
9667,200821,94,CORSE,0,2008,21,5,290.5850912778905,101300.84188911704,3.079471544715447,429.6,75.2210953346856,9667,0,63031,73459,87338,49189,29949,302966,19,0,0
9668,200821,43,FRANCHE-COMTE,0,2008,21,5,285.485666218035,101715.24955950122,3.635222672064778,75.19999999999999,77.3417297938615,9668,0,290393,294693,319093,159321,100431,1163931,3,3,3
9669,200821,23,HAUTE-NORMANDIE,0,2008,21,5,288.7261133603239,101350.6072874494,3.635222672064778,94.6,70.43724696356276,9669,0,473606,468580,504451,232637,146393,1825667,2,1,1
9670,200821,91,LANGUEDOC-ROUSSILLON,18,2008,21,5,290.7252016129033,101245.0,3.982258064516129,160.0,73.44959677419355,9670,18,604415,619124,701788,396198,260193,2581718,1,1,1
9671,200821,74,LIMOUSIN,0,2008,21,5,287.8592741935484,101217.05645161292,2.788306451612903,142.0,75.18145161290323,9671,0,151561,166903,208821,119054,94404,740743,4,4,4
9672,200821,41,LORRAINE,11,2008,21,5,288.9553811659193,101343.22869955158,3.054708520179372,85.2,68.08520179372198,9672,11,566132,607769,667215,310293,194952,2346361,1,0,0
9673,200821,73,MIDI-PYRENEES,0,2008,21,5,288.16622276029057,101192.45359160611,3.0175040518638574,570.1999999999999,74.08232445520581,9673,0,649382,705631,787627,405455,290133,2838228,1,0,0
9674,200821,31,NORD-PAS-DE-CALAIS,0,2008,21,5,289.75040322580645,101424.15322580644,3.7931451612903224,68.8,64.68145161290323,9674,0,1094759,1092393,1076048,467201,294089,4024490,1,1,1
9675,200821,52,PAYS-DE-LA-LOIRE,8,2008,21,5,289.0741935483871,101194.15322580644,2.6883064516129034,95.2,78.60483870967742,9675,8,898680,886732,948464,464290,312004,3510170,1,0,0
9676,200821,22,PICARDIE,0,2008,21,5,288.5479838709677,101406.6129032258,3.769354838709677,71.0,76.45564516129032,9676,0,502426,493940,532169,234112,143954,1906601,1,1,1
9677,200821,54,POITOU-CHARENTES,0,2008,21,5,289.04131313131313,101223.8585858586,3.228333333333333,75.6,78.57575757575758,9677,0,395259,406213,489073,270359,191804,1752708,1,1,1
9678,200821,93,PROVENCE-ALPES-COTE-D-AZUR,5,2008,21,5,290.13744897959185,101277.74590163934,4.317448979591837,342.0,67.46632653061225,9678,5,1146652,1175723,1332169,743578,484791,4882913,1,1,0
9679,200821,11,ILE-DE-FRANCE,4,2008,21,5,289.8973684210526,101324.2914979757,3.1805668016194333,32.0,67.53441295546558,9679,4,3029354,3499434,3132036,1265663,732773,11659260,1,1,1
9680,200821,82,RHONE-ALPES,1,2008,21,5,290.3923553719008,101272.78586278588,2.554244306418219,219.4,68.64462809917356,9680,1,1563820,1612445,1648989,797851,494124,6117229,1,1,1
9681,200820,42,ALSACE,0,2008,20,5,289.7391129032258,101345.75757575755,2.7542338709677416,79.6,68.4758064516129,9681,0,451840,493377,525149,229541,137180,1837087,0,1,1
9682,200820,72,AQUITAINE,114,2008,20,5,289.57533333333333,101175.42222222222,2.699111111111111,187.4,76.14888888888889,9682,114,719728,768406,892952,469806,326733,3177625,1,1,1
9683,200820,83,AUVERGNE,20,2008,20,5,287.14122448979595,101224.15322580644,2.5877551020408163,234.0,74.4938775510204,9683,20,291936,317165,381698,206710,144354,1341863,1,0,0
9684,200820,25,BASSE-NORMANDIE,0,2008,20,5,287.4135752688172,101306.20967741936,3.709005376344086,207.4,79.0725806451613,9684,0,360630,346985,406914,209053,143843,1467425,2,2,2
9685,200820,26,BOURGOGNE,0,2008,20,5,289.0752032520325,101308.33333333331,2.52479674796748,90.4,72.2520325203252,9685,0,376468,380122,460942,246971,174085,1638588,1,2,1
9686,200820,53,BRETAGNE,9,2008,20,5,287.66880877742943,101233.79707112972,3.505411030176899,271.6,82.4148380355277,9686,9,767672,770506,861522,449531,300470,3149701,1,1,1
9687,200820,24,CENTRE,13,2008,20,5,289.01666666666665,101248.26262626264,2.678585858585859,197.4,74.56565656565657,9687,13,608808,612741,701550,360106,248383,2531588,1,1,1
9688,200820,21,CHAMPAGNE-ARDENNE,0,2008,20,5,288.81066350710904,101305.7345971564,2.814691943127962,73.60000000000001,75.74407582938389,9688,0,331023,339063,373367,178113,116438,1338004,1,1,1
9689,200820,94,CORSE,0,2008,20,5,290.5850912778905,101300.84188911704,3.079471544715447,429.6,75.2210953346856,9689,0,63031,73459,87338,49189,29949,302966,19,0,0
9690,200820,43,FRANCHE-COMTE,0,2008,20,5,285.485666218035,101715.24955950122,3.635222672064778,75.19999999999999,77.3417297938615,9690,0,290393,294693,319093,159321,100431,1163931,3,3,3
9691,200820,23,HAUTE-NORMANDIE,0,2008,20,5,288.7261133603239,101350.6072874494,3.635222672064778,94.6,70.43724696356276,9691,0,473606,468580,504451,232637,146393,1825667,2,1,1
9692,200820,91,LANGUEDOC-ROUSSILLON,0,2008,20,5,290.7252016129033,101245.0,3.982258064516129,160.0,73.44959677419355,9692,0,604415,619124,701788,396198,260193,2581718,1,1,1
9693,200820,74,LIMOUSIN,0,2008,20,5,287.8592741935484,101217.05645161292,2.788306451612903,142.0,75.18145161290323,9693,0,151561,166903,208821,119054,94404,740743,4,4,4
9694,200820,41,LORRAINE,7,2008,20,5,288.9553811659193,101343.22869955158,3.054708520179372,85.2,68.08520179372198,9694,7,566132,607769,667215,310293,194952,2346361,1,0,0
9695,200820,73,MIDI-PYRENEES,0,2008,20,5,288.16622276029057,101192.45359160611,3.0175040518638574,570.1999999999999,74.08232445520581,9695,0,649382,705631,787627,405455,290133,2838228,1,0,0
9696,200820,31,NORD-PAS-DE-CALAIS,0,2008,20,5,289.75040322580645,101424.15322580644,3.7931451612903224,68.8,64.68145161290323,9696,0,1094759,1092393,1076048,467201,294089,4024490,1,1,1
9697,200820,52,PAYS-DE-LA-LOIRE,23,2008,20,5,289.0741935483871,101194.15322580644,2.6883064516129034,95.2,78.60483870967742,9697,23,898680,886732,948464,464290,312004,3510170,1,0,0
9698,200820,22,PICARDIE,0,2008,20,5,288.5479838709677,101406.6129032258,3.769354838709677,71.0,76.45564516129032,9698,0,502426,493940,532169,234112,143954,1906601,1,1,1
9699,200820,54,POITOU-CHARENTES,0,2008,20,5,289.04131313131313,101223.8585858586,3.228333333333333,75.6,78.57575757575758,9699,0,395259,406213,489073,270359,191804,1752708,1,1,1
9700,200820,93,PROVENCE-ALPES-COTE-D-AZUR,0,2008,20,5,290.13744897959185,101277.74590163934,4.317448979591837,342.0,67.46632653061225,9700,0,1146652,1175723,1332169,743578,484791,4882913,1,1,0
9701,200820,11,ILE-DE-FRANCE,37,2008,20,5,289.8973684210526,101324.2914979757,3.1805668016194333,32.0,67.53441295546558,9701,37,3029354,3499434,3132036,1265663,732773,11659260,1,1,1
9702,200820,82,RHONE-ALPES,5,2008,20,5,290.3923553719008,101272.78586278588,2.554244306418219,219.4,68.64462809917356,9702,5,1563820,1612445,1648989,797851,494124,6117229,1,1,1
9703,200819,42,ALSACE,0,2008,19,5,289.7391129032258,101345.75757575755,2.7542338709677416,79.6,68.4758064516129,9703,0,451840,493377,525149,229541,137180,1837087,0,1,1
9704,200819,72,AQUITAINE,0,2008,19,5,289.57533333333333,101175.42222222222,2.699111111111111,187.4,76.14888888888889,9704,0,719728,768406,892952,469806,326733,3177625,1,1,1
9705,200819,83,AUVERGNE,14,2008,19,5,287.14122448979595,101224.15322580644,2.5877551020408163,234.0,74.4938775510204,9705,14,291936,317165,381698,206710,144354,1341863,1,0,0
9706,200819,25,BASSE-NORMANDIE,0,2008,19,5,287.4135752688172,101306.20967741936,3.709005376344086,207.4,79.0725806451613,9706,0,360630,346985,406914,209053,143843,1467425,2,2,2
