TauxGrippe,region_code,region_name,week,date,saison,tminsol,nbas,n,td,ff,t,u,vv
143,91,LANGUEDOC-ROUSSILLON,200651,2006-12-18,Hiver,270.7928571428571,3.5223880597014925,47.301886792452834,272.0321428571429,2.7803571428571425,275.4419642857143,79.54464285714286,15083.035714285714
149,74,LIMOUSIN,200651,2006-12-18,Hiver,269.0071428571428,5.151515151515151,58.8,271.375,3.44375,273.1919642857143,87.64285714285714,9089.732142857143
17,41,LORRAINE,200651,2006-12-18,Hiver,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
86,73,MIDI-PYRENEES,200651,2006-12-18,Hiver,269.65,5.293103448275862,65.24358974358974,271.88839285714283,1.6482142857142856,273.70625,87.8125,10040.243902439024
34,31,NORD-PAS-DE-CALAIS,200651,2006-12-18,Hiver,272.8642857142857,6.373134328358209,82.78313253012048,274.5392857142857,2.9607142857142854,275.7758928571429,91.78571428571428,4833.734939759036
140,52,PAYS-DE-LA-LOIRE,200651,2006-12-18,Hiver,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
0,22,PICARDIE,200651,2006-12-18,Hiver,272.8642857142857,6.373134328358209,82.78313253012048,274.5392857142857,2.9607142857142854,275.7758928571429,91.78571428571428,4833.734939759036
23,54,POITOU-CHARENTES,200651,2006-12-18,Hiver,269.57857142857137,5.029411764705882,55.18181818181818,271.96517857142857,3.138392857142857,273.49375,89.71428571428571,8242.261904761905
106,93,PROVENCE-ALPES-COTE-D-AZUR,200651,2006-12-18,Hiver,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
62,11,ILE-DE-FRANCE,200651,2006-12-18,Hiver,272.2928571428571,5.166666666666667,44.642857142857146,273.5214285714286,4.2375,276.08214285714286,83.73214285714286,12007.142857142857
127,82,RHONE-ALPES,200651,2006-12-18,Hiver,269.0071428571428,5.891891891891892,56.767857142857146,270.6303571428571,2.3232142857142857,272.5857142857143,86.32142857142857,9220.0
70,42,ALSACE,200650,2006-12-11,Hiver,271.72142857142853,4.507936507936508,71.0,274.8330357142857,1.9285714285714288,276.24107142857144,90.80357142857144,11135.714285714286
132,72,AQUITAINE,200650,2006-12-11,Hiver,273.15,3.951219512195122,60.78504672897196,276.4267857142857,2.1616071428571426,278.38392857142856,87.97321428571429,10425.892857142857
48,83,AUVERGNE,200650,2006-12-11,Hiver,270.8642857142857,4.578947368421052,55.054545454545455,273.9892857142857,2.042857142857143,277.73035714285714,78.16071428571429,19652.727272727272
12,25,BASSE-NORMANDIE,200650,2006-12-11,Hiver,275.22142857142853,5.266666666666667,83.17142857142858,277.9035714285714,4.024107142857143,279.1821428571429,91.6875,20051.19047619048
22,26,BOURGOGNE,200650,2006-12-11,Hiver,272.5071428571428,5.05,87.97058823529412,275.325,2.0160714285714287,276.3294642857143,93.4375,9148.809523809525
77,53,BRETAGNE,200650,2006-12-11,Hiver,277.30384615384617,5.3120567375886525,72.79605263157895,280.09634146341466,4.519512195121951,282.3170731707317,86.42073170731707,16476.68711656442
0,24,CENTRE,200650,2006-12-11,Hiver,273.2269230769231,4.647058823529412,76.65060240963855,276.2752252252252,3.109009009009009,277.5833333333333,91.54954954954955,10261.44578313253
8,21,CHAMPAGNE-ARDENNE,200650,2006-12-11,Hiver,272.72142857142853,4.111111111111111,73.92857142857143,276.2035714285714,3.25,277.675,90.44642857142856,11725.0
89,94,CORSE,200650,2006-12-11,Hiver,278.5071428571428,2.5876288659793816,60.65,280.5267857142857,2.736607142857143,283.93571428571425,80.42857142857143,24198.11320754717
0,43,FRANCHE-COMTE,200650,2006-12-11,Hiver,271.0071428571428,4.140625,69.74193548387096,274.45,1.95,275.9625,90.21428571428572,10701.785714285714
34,23,HAUTE-NORMANDIE,200650,2006-12-11,Hiver,274.43571428571425,5.333333333333333,76.89285714285714,279.4681818181818,7.045454545454546,281.57545454545453,87.03636363636363,13912.790697674418
86,91,LANGUEDOC-ROUSSILLON,200650,2006-12-11,Hiver,273.65,3.76,50.73333333333333,276.6482142857143,2.483035714285714,279.70714285714286,81.88392857142857,22714.285714285717
99,74,LIMOUSIN,200650,2006-12-11,Hiver,272.3642857142857,3.672727272727273,60.44318181818182,275.71964285714284,2.805357142857143,277.5151785714286,89.04464285714286,15726.785714285714
16,41,LORRAINE,200650,2006-12-11,Hiver,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
58,73,MIDI-PYRENEES,200650,2006-12-11,Hiver,271.8642857142857,4.0,52.62025316455696,275.0669642857143,1.8098214285714285,278.3491071428571,80.875,19013.09523809524
0,31,NORD-PAS-DE-CALAIS,200650,2006-12-11,Hiver,276.5071428571428,4.866666666666666,73.6144578313253,278.10714285714283,5.4071428571428575,279.92589285714286,88.375,15624.096385542169
14,52,PAYS-DE-LA-LOIRE,200650,2006-12-11,Hiver,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
0,22,PICARDIE,200650,2006-12-11,Hiver,276.5071428571428,4.866666666666666,73.6144578313253,278.10714285714283,5.4071428571428575,279.92589285714286,88.375,15624.096385542169
0,54,POITOU-CHARENTES,200650,2006-12-11,Hiver,272.15,4.318181818181818,76.98461538461538,275.9107142857143,2.7776785714285714,276.9642857142857,93.28571428571428,9359.52380952381
76,93,PROVENCE-ALPES-COTE-D-AZUR,200650,2006-12-11,Hiver,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
43,11,ILE-DE-FRANCE,200650,2006-12-11,Hiver,272.81666666666666,4.531914893617022,75.2,276.45,3.5890909090909093,277.98636363636365,90.01818181818182,10920.0
135,82,RHONE-ALPES,200650,2006-12-11,Hiver,271.43571428571425,3.8857142857142857,63.60714285714285,275.05535714285713,2.253571428571429,276.9267857142857,88.01785714285714,8541.07142857143
25,42,ALSACE,200649,2006-12-04,Hiver,278.07857142857137,4.654320987654321,86.13978494623656,279.37432432432433,4.172972972972973,281.3067567567567,87.98198198198199,21419.81981981982
66,72,AQUITAINE,200649,2006-12-04,Hiver,278.7653846153846,4.626262626262626,77.91428571428571,280.8309090909092,4.6836363636363645,282.95454545454544,87.08181818181818,18040.90909090909
21,83,AUVERGNE,200649,2006-12-04,Hiver,277.8642857142857,4.2,70.63636363636364,277.8281818181818,4.6909090909090905,281.88272727272727,76.50909090909092,21963.636363636364
5,25,BASSE-NORMANDIE,200649,2006-12-04,Hiver,278.15,4.666666666666667,75.32786885245902,279.50545454545454,6.23,281.8290909090909,85.56363636363636,26984.146341463416
34,26,BOURGOGNE,200649,2006-12-04,Hiver,278.22142857142853,5.433962264150943,92.63076923076925,279.4671171171171,4.68018018018018,281.19144144144144,89.24324324324324,23402.409638554214
52,53,BRETAGNE,200649,2006-12-04,Hiver,278.57857142857137,5.662068965517242,80.68627450980392,280.23383233532934,6.314970059880239,283.0392215568862,83.16167664670658,17798.159509202455
0,24,CENTRE,200649,2006-12-04,Hiver,278.65,5.3375,79.45121951219512,279.7163636363636,5.343636363636363,281.7581818181818,87.33636363636364,19143.90243902439
3,21,CHAMPAGNE-ARDENNE,200649,2006-12-04,Hiver,278.2928571428571,4.083333333333333,81.24,279.5590909090909,6.0600000000000005,281.4736363636364,88.07272727272728,13040.0
38,94,CORSE,200649,2006-12-04,Hiver,280.65,3.19,59.15,282.6689189189189,3.2621621621621624,285.9337837837838,81.47747747747748,21055.045871559632
0,43,FRANCHE-COMTE,200649,2006-12-04,Hiver,277.3642857142857,4.779220779220779,86.82417582417582,278.8410714285714,3.83125,281.0205357142857,86.66071428571429,25179.464285714286
5,23,HAUTE-NORMANDIE,200649,2006-12-04,Hiver,277.72142857142853,5.431372549019608,73.72549019607843,279.6277777777778,8.377777777777778,282.460101010101,82.97979797979798,20280.24691358025
9,91,LANGUEDOC-ROUSSILLON,200649,2006-12-04,Hiver,278.93571428571425,3.670212765957447,68.01886792452831,280.1963636363636,4.254545454545455,283.5809090909092,80.45454545454545,32827.27272727273
124,74,LIMOUSIN,200649,2006-12-04,Hiver,277.3642857142857,5.779220779220779,84.4,279.8626126126126,4.954954954954955,281.0572072072072,92.47747747747748,18282.882882882885
38,41,LORRAINE,200649,2006-12-04,Hiver,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
22,73,MIDI-PYRENEES,200649,2006-12-04,Hiver,277.43571428571425,4.675675675675675,78.2051282051282,279.34000000000003,3.2563636363636363,281.8727272727273,84.60909090909091,21000.0
0,31,NORD-PAS-DE-CALAIS,200649,2006-12-04,Hiver,278.5071428571428,4.712328767123288,68.5,279.4581081081081,6.677477477477478,281.7797297297297,85.65765765765765,19542.168674698794
4,52,PAYS-DE-LA-LOIRE,200649,2006-12-04,Hiver,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
7,22,PICARDIE,200649,2006-12-04,Hiver,278.5071428571428,4.712328767123288,68.5,279.4581081081081,6.677477477477478,281.7797297297297,85.65765765765765,19542.168674698794
0,54,POITOU-CHARENTES,200649,2006-12-04,Hiver,278.07857142857137,5.388888888888889,84.48484848484848,280.0781818181818,5.332727272727273,281.6890909090909,90.01818181818182,19643.90243902439
49,93,PROVENCE-ALPES-COTE-D-AZUR,200649,2006-12-04,Hiver,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
10,11,ILE-DE-FRANCE,200649,2006-12-04,Hiver,278.0071428571428,4.90566037735849,73.0909090909091,279.5590909090909,5.670909090909091,281.80454545454546,86.05454545454545,20309.090909090908
70,82,RHONE-ALPES,200649,2006-12-04,Hiver,278.57857142857137,4.63265306122449,77.64814814814815,279.7,4.462962962962963,282.3037037037037,84.46296296296296,19127.777777777777
42,42,ALSACE,200648,2006-11-27,Automne,276.2928571428571,3.769230769230769,79.82291666666667,279.6455357142857,2.2875,280.81428571428575,92.64285714285714,8496.42857142857
47,72,AQUITAINE,200648,2006-11-27,Automne,278.4833333333333,3.725274725274725,66.19047619047619,281.2598214285714,3.195535714285714,283.4633928571429,86.9375,13841.07142857143
5,83,AUVERGNE,200648,2006-11-27,Automne,274.15,2.811320754716981,52.27272727272727,279.1827272727273,3.48,282.7190909090909,79.92727272727272,20396.36363636364
15,25,BASSE-NORMANDIE,200648,2006-11-27,Automne,276.72142857142853,4.9818181818181815,73.0,279.54017857142856,4.690178571428571,281.24642857142857,89.23214285714286,21022.89156626506
41,26,BOURGOGNE,200648,2006-11-27,Automne,277.07857142857137,4.36,85.8529411764706,280.24285714285713,2.917857142857143,281.44910714285714,92.45535714285714,12146.42857142857
50,53,BRETAGNE,200648,2006-11-27,Automne,279.3642857142857,4.82962962962963,66.27450980392157,281.47738095238094,5.770059880239521,283.81428571428575,85.85119047619048,18325.30120481928
0,24,CENTRE,200648,2006-11-27,Automne,277.07857142857137,4.710144927536232,73.46428571428571,280.1660714285714,3.3660714285714284,281.83660714285713,89.73214285714286,14346.42857142857
0,21,CHAMPAGNE-ARDENNE,200648,2006-11-27,Automne,275.43571428571425,4.666666666666667,78.77777777777777,279.99642857142857,3.3267857142857147,281.56964285714287,90.26785714285714,11214.814814814816
27,94,CORSE,200648,2006-11-27,Automne,280.0071428571428,2.1931818181818183,29.19191919191919,282.9544642857143,3.0928571428571425,285.8178571428571,83.46428571428571,20892.85714285714
13,43,FRANCHE-COMTE,200648,2006-11-27,Automne,275.8642857142857,3.4743589743589745,72.72916666666667,279.3910714285714,2.689285714285714,280.88660714285714,90.84821428571428,9748.214285714286
0,23,HAUTE-NORMANDIE,200648,2006-11-27,Automne,276.72142857142853,5.46,72.10714285714286,281.0359813084112,7.249532710280374,282.96495327102804,88.02803738317758,17072.619047619046
31,91,LANGUEDOC-ROUSSILLON,200648,2006-11-27,Automne,280.5071428571428,4.273684210526316,66.60576923076923,283.16261261261263,3.887387387387387,285.4274774774775,86.64864864864865,18058.55855855856
72,74,LIMOUSIN,200648,2006-11-27,Automne,276.7928571428571,3.702702702702703,71.33333333333333,280.23214285714283,3.90625,282.0544642857143,88.83928571428571,19185.714285714286
89,41,LORRAINE,200648,2006-11-27,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
0,73,MIDI-PYRENEES,200648,2006-11-27,Automne,275.7928571428571,3.442622950819672,58.38157894736842,279.15625,2.011607142857143,282.3276785714286,81.67857142857143,17792.682926829268
0,31,NORD-PAS-DE-CALAIS,200648,2006-11-27,Automne,278.8642857142857,5.029411764705882,68.40963855421687,279.91517857142856,5.198214285714285,281.78482142857143,88.26785714285714,14832.530120481928
0,52,PAYS-DE-LA-LOIRE,200648,2006-11-27,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
10,22,PICARDIE,200648,2006-11-27,Automne,278.8642857142857,5.029411764705882,68.40963855421687,279.91517857142856,5.198214285714285,281.78482142857143,88.26785714285714,14832.530120481928
0,54,POITOU-CHARENTES,200648,2006-11-27,Automne,276.57857142857137,3.92156862745098,80.15254237288136,280.31428571428575,3.8,281.82410714285714,90.73214285714286,16119.047619047618
16,93,PROVENCE-ALPES-COTE-D-AZUR,200648,2006-11-27,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
20,11,ILE-DE-FRANCE,200648,2006-11-27,Automne,276.43571428571425,4.8604651162790695,65.96428571428571,279.9107142857143,3.4035714285714285,281.94107142857143,87.625,14108.92857142857
49,82,RHONE-ALPES,200648,2006-11-27,Automne,279.72142857142853,3.207547169811321,64.01785714285714,281.00892857142856,4.639285714285714,284.2892857142857,80.94642857142857,19332.14285714286
36,42,ALSACE,200647,2006-11-20,Automne,277.7928571428571,4.337349397590361,86.53260869565217,280.21964285714284,4.255357142857142,282.69375,85.26785714285714,25468.75
71,72,AQUITAINE,200647,2006-11-20,Automne,283.07857142857137,4.789473684210527,85.58252427184466,283.9193693693693,4.8810810810810805,286.69414414414416,84.27927927927928,18558.18181818182
35,83,AUVERGNE,200647,2006-11-20,Automne,279.43571428571425,4.0,77.5,280.2053571428572,5.167857142857143,284.3910714285714,76.58928571428571,23482.14285714286
23,25,BASSE-NORMANDIE,200647,2006-11-20,Automne,279.2928571428571,5.225806451612903,80.68181818181819,281.16875,5.608928571428571,283.0366071428571,88.38392857142857,26502.380952380958
2,26,BOURGOGNE,200647,2006-11-20,Automne,279.07857142857137,5.181818181818182,90.5625,281.0875,5.184821428571428,283.20982142857144,87.53571428571429,27832.14285714286
43,53,BRETAGNE,200647,2006-11-20,Automne,280.2928571428571,5.3059701492537314,73.07432432432432,282.2849397590361,5.92710843373494,284.4831325301205,86.73493975903614,20352.439024390245
0,24,CENTRE,200647,2006-11-20,Automne,280.0071428571428,5.409638554216867,84.22619047619048,281.5892857142857,4.992857142857142,283.6642857142857,87.55357142857143,19446.42857142857
15,21,CHAMPAGNE-ARDENNE,200647,2006-11-20,Automne,279.43571428571425,4.857142857142857,88.39285714285714,281.29545454545456,5.734545454545454,283.36454545454546,87.54545454545455,17678.571428571428
16,94,CORSE,200647,2006-11-20,Automne,280.57857142857137,3.231578947368421,54.80392156862745,282.56875,3.5616071428571425,286.80625,77.26785714285714,25636.36363636364
13,43,FRANCHE-COMTE,200647,2006-11-20,Automne,277.22142857142853,4.5375,87.87640449438203,279.8580357142857,3.8232142857142857,282.51875,84.28571428571429,28657.14285714286
82,23,HAUTE-NORMANDIE,200647,2006-11-20,Automne,278.57857142857137,6.0181818181818185,80.45454545454545,281.70233644859815,8.370093457943925,283.957476635514,86.35514018691589,20069.767441860466
16,91,LANGUEDOC-ROUSSILLON,200647,2006-11-20,Automne,282.7928571428571,4.561224489795919,80.64761904761905,283.60714285714283,5.232142857142857,286.7366071428572,82.32142857142857,23713.513513513517
76,74,LIMOUSIN,200647,2006-11-20,Automne,279.3642857142857,6.1265822784810124,90.2967032967033,282.3616071428572,5.014285714285714,283.7080357142857,91.85714285714286,21391.964285714286
0,41,LORRAINE,200647,2006-11-20,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
0,73,MIDI-PYRENEES,200647,2006-11-20,Automne,281.72142857142853,4.257142857142857,84.70666666666666,282.46964285714284,3.741071428571429,286.2651785714286,80.0,21113.58024691358
17,31,NORD-PAS-DE-CALAIS,200647,2006-11-20,Automne,279.65,5.653846153846154,80.24096385542168,281.0824074074074,6.321296296296297,283.2074074074074,86.92592592592592,20825.30120481928
0,52,PAYS-DE-LA-LOIRE,200647,2006-11-20,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
12,22,PICARDIE,200647,2006-11-20,Automne,279.65,5.653846153846154,80.24096385542168,281.0824074074074,6.321296296296297,283.2074074074074,86.92592592592592,20825.30120481928
0,54,POITOU-CHARENTES,200647,2006-11-20,Automne,279.43571428571425,5.6909090909090905,88.75,282.4214285714286,5.267857142857143,284.0571428571429,90.19642857142856,22950.0
20,93,PROVENCE-ALPES-COTE-D-AZUR,200647,2006-11-20,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
31,11,ILE-DE-FRANCE,200647,2006-11-20,Automne,280.15,5.254545454545455,80.26785714285714,281.24821428571425,4.967857142857143,283.5964285714286,85.91071428571429,19723.214285714286
41,82,RHONE-ALPES,200647,2006-11-20,Automne,279.0071428571428,3.3529411764705883,77.33333333333333,279.88392857142856,5.4,284.48214285714283,74.80357142857143,28914.285714285717
92,42,ALSACE,200646,2006-11-13,Automne,279.15,4.703703703703703,79.92857142857143,281.5598214285714,3.54375,283.8357142857143,86.80357142857143,18989.285714285717
14,72,AQUITAINE,200646,2006-11-13,Automne,278.0071428571428,3.3956043956043955,60.24038461538461,282.2857142857143,3.6714285714285713,285.73214285714283,80.66071428571429,24593.75
2,83,AUVERGNE,200646,2006-11-13,Automne,279.2928571428571,3.7755102040816326,66.78571428571429,280.4017857142857,4.860714285714286,285.0142857142857,74.875,28857.14285714286
2,25,BASSE-NORMANDIE,200646,2006-11-13,Automne,280.0071428571428,4.540983606557377,78.59154929577464,281.6116071428572,4.823214285714285,284.00625,85.54464285714286,27430.95238095238
0,26,BOURGOGNE,200646,2006-11-13,Automne,279.7928571428571,5.018518518518518,84.18571428571428,281.6464285714286,3.949107142857143,283.8607142857143,87.33035714285714,21734.52380952381
26,53,BRETAGNE,200646,2006-11-13,Automne,279.8642857142857,5.24113475177305,73.78289473684211,282.1957831325301,4.875449101796407,284.38293413173653,86.84939759036145,20810.975609756097
0,24,CENTRE,200646,2006-11-13,Automne,280.7928571428571,4.928571428571429,79.58333333333333,282.00625,4.270535714285715,284.52946428571425,85.22321428571429,19833.33333333333
10,21,CHAMPAGNE-ARDENNE,200646,2006-11-13,Automne,280.43571428571425,5.357142857142857,84.64285714285714,282.4660714285714,4.860714285714286,284.56964285714287,87.46428571428571,17285.714285714286
29,94,CORSE,200646,2006-11-13,Automne,281.2928571428571,2.6666666666666665,47.82178217821782,284.0098214285714,2.9285714285714284,287.62142857142857,79.96428571428571,24852.727272727272
0,43,FRANCHE-COMTE,200646,2006-11-13,Automne,278.8642857142857,5.012987012987013,78.26041666666667,281.325,3.0589285714285714,283.5892857142857,86.89285714285714,20899.10714285714
0,23,HAUTE-NORMANDIE,200646,2006-11-13,Automne,280.15,5.593220338983051,75.58333333333333,282.2375,7.518018018018018,284.85535714285714,84.41964285714286,21256.81818181818
17,91,LANGUEDOC-ROUSSILLON,200646,2006-11-13,Automne,280.57857142857137,3.630952380952381,54.95098039215687,283.1330357142857,4.310714285714286,286.3294642857143,82.32142857142857,26801.785714285717
5,74,LIMOUSIN,200646,2006-11-13,Automne,279.8642857142857,4.987179487179487,77.53684210526316,281.7714285714286,4.533035714285714,283.8857142857143,87.6875,25615.17857142857
3,41,LORRAINE,200646,2006-11-13,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
0,73,MIDI-PYRENEES,200646,2006-11-13,Automne,278.22142857142853,2.921875,50.90909090909091,280.1616071428571,3.0285714285714285,284.9767857142857,75.41071428571429,27023.809523809523
50,31,NORD-PAS-DE-CALAIS,200646,2006-11-13,Automne,281.15,4.592592592592593,70.71428571428571,281.9473214285714,5.689285714285715,284.31964285714287,85.63392857142857,21285.714285714286
0,52,PAYS-DE-LA-LOIRE,200646,2006-11-13,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
23,22,PICARDIE,200646,2006-11-13,Automne,281.15,4.592592592592593,70.71428571428571,281.9473214285714,5.689285714285715,284.31964285714287,85.63392857142857,21285.714285714286
0,54,POITOU-CHARENTES,200646,2006-11-13,Automne,280.2928571428571,4.982142857142857,83.88059701492537,282.2026785714286,4.490178571428571,284.3116071428572,87.72321428571429,23723.809523809523
25,93,PROVENCE-ALPES-COTE-D-AZUR,200646,2006-11-13,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
14,11,ILE-DE-FRANCE,200646,2006-11-13,Automne,280.8642857142857,4.839285714285714,77.85714285714286,282.07142857142856,4.423214285714286,284.80892857142857,83.89285714285714,18500.0
47,82,RHONE-ALPES,200646,2006-11-13,Automne,280.0071428571428,3.5869565217391304,61.03703703703704,281.2553571428571,4.251785714285714,285.875,75.53571428571429,23392.85714285714
49,42,ALSACE,200645,2006-11-06,Automne,273.7928571428571,3.6,76.9,277.76964285714286,2.5785714285714287,279.41785714285714,89.78571428571429,11715.0
12,72,AQUITAINE,200645,2006-11-06,Automne,278.0071428571428,2.3734939759036147,51.42857142857143,282.50892857142856,2.6750000000000003,285.2714285714286,84.46428571428571,12802.67857142857
69,83,AUVERGNE,200645,2006-11-06,Automne,274.43571428571425,3.346938775510204,60.64814814814815,277.73035714285714,2.1089285714285717,282.62142857142857,73.39285714285714,20910.714285714286
0,25,BASSE-NORMANDIE,200645,2006-11-06,Automne,274.72142857142853,4.224137931034483,73.96969696969697,279.0517857142857,3.10625,280.88214285714287,88.75,15842.261904761905
4,26,BOURGOGNE,200645,2006-11-06,Automne,274.72142857142853,2.978723404255319,79.015625,278.78214285714284,2.6410714285714287,280.4348214285714,89.91964285714286,12470.121951219511
55,53,BRETAGNE,200645,2006-11-06,Automne,276.5071428571428,4.514705882352941,67.26282051282051,281.8654761904762,3.2660714285714287,283.99285714285713,87.51190476190476,13620.481927710844
0,24,CENTRE,200645,2006-11-06,Automne,276.0071428571428,4.243243243243243,77.72289156626506,279.18035714285713,2.7348214285714287,281.2214285714286,87.71428571428571,12210.843373493975
0,21,CHAMPAGNE-ARDENNE,200645,2006-11-06,Automne,274.9833333333333,4.807692307692308,88.0,278.4946428571429,3.2803571428571425,280.0232142857143,90.39285714285714,8822.222222222223
5,94,CORSE,200645,2006-11-06,Automne,279.93571428571425,1.6,44.73684210526316,282.5490990990991,3.1567567567567565,286.75180180180183,76.83783783783784,29076.19047619048
0,43,FRANCHE-COMTE,200645,2006-11-06,Automne,272.5071428571428,2.6527777777777777,73.67777777777778,277.49375,2.6107142857142853,279.2339285714286,89.17857142857143,12129.545454545454
0,23,HAUTE-NORMANDIE,200645,2006-11-06,Automne,276.0071428571428,5.351351351351352,77.13333333333334,280.34732142857143,5.155357142857143,282.6589285714286,86.07142857142857,13216.216216216217
0,91,LANGUEDOC-ROUSSILLON,200645,2006-11-06,Automne,278.57857142857137,2.380434782608696,57.73076923076923,281.8982142857143,3.183928571428571,285.6928571428571,79.375,21082.14285714286
0,74,LIMOUSIN,200645,2006-11-06,Automne,276.43571428571425,2.9571428571428573,55.95402298850575,280.0053571428571,2.6410714285714287,283.1375,83.14285714285714,19540.17857142857
15,41,LORRAINE,200645,2006-11-06,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
0,73,MIDI-PYRENEES,200645,2006-11-06,Automne,276.65,2.46875,52.52,281.1815315315316,2.1576576576576576,284.47162162162164,82.33333333333333,20843.90243902439
0,31,NORD-PAS-DE-CALAIS,200645,2006-11-06,Automne,276.65,4.5131578947368425,75.62650602409639,278.80535714285713,4.315178571428572,281.1223214285714,85.875,13554.761904761905
0,52,PAYS-DE-LA-LOIRE,200645,2006-11-06,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
4,22,PICARDIE,200645,2006-11-06,Automne,276.65,4.5131578947368425,75.62650602409639,278.80535714285713,4.315178571428572,281.1223214285714,85.875,13554.761904761905
0,54,POITOU-CHARENTES,200645,2006-11-06,Automne,275.0071428571428,3.056603773584906,67.6,279.9901785714286,2.736607142857143,282.03125,88.08928571428571,14440.47619047619
15,93,PROVENCE-ALPES-COTE-D-AZUR,200645,2006-11-06,Automne,279.22142857142853,4.166666666666667,68.85297223102101,281.20272727272726,3.456052927927928,285.5148648648649,77.86755952380952,20643.73869801085
21,11,ILE-DE-FRANCE,200645,2006-11-06,Automne,275.8642857142857,4.914893617021277,80.63636363636364,278.6517857142857,2.7232142857142856,280.6196428571429,88.01785714285714,11303.636363636364
57,82,RHONE-ALPES,200645,2006-11-06,Automne,276.57857142857137,5.409090909090909,76.91071428571429,279.1660714285714,2.6589285714285715,281.5303571428572,86.03571428571429,10930.357142857143
64,42,ALSACE,200644,2006-10-30,Automne,273.65,3.5072463768115942,63.43023255813954,276.59553571428575,2.799107142857143,279.4633928571429,83.3125,18185.714285714286
11,72,AQUITAINE,200644,2006-10-30,Automne,277.8642857142857,1.2470588235294118,42.57142857142857,278.5482142857143,3.3125,284.41785714285714,69.63392857142857,24869.64285714286
24,83,AUVERGNE,200644,2006-10-30,Automne,273.2928571428571,2.647058823529412,33.0188679245283,275.3410714285714,2.316071428571429,279.80535714285713,74.32142857142857,21303.571428571428
0,25,BASSE-NORMANDIE,200644,2006-10-30,Automne,274.93571428571425,2.925925925925926,58.01515151515152,278.28125,2.3080357142857144,280.88660714285714,84.54464285714286,19770.23809523809
3,26,BOURGOGNE,200644,2006-10-30,Automne,274.72142857142853,2.5,56.10344827586207,277.0357142857143,3.197321428571428,280.03214285714284,82.52678571428571,22651.19047619048
30,53,BRETAGNE,200644,2006-10-30,Automne,276.72142857142853,3.0775193798449614,50.62,279.73869047619047,3.721428571428572,283.43571428571425,78.89880952380952,21820.85889570552
0,24,CENTRE,200644,2006-10-30,Automne,274.5071428571428,2.1639344262295084,47.566265060240966,277.63214285714287,2.6866071428571425,280.4455357142857,83.54464285714286,17207.22891566265
0,21,CHAMPAGNE-ARDENNE,200644,2006-10-30,Automne,272.8642857142857,4.925925925925926,72.53571428571429,276.8964285714286,2.0964285714285715,278.1375,92.08928571428572,7182.142857142857
5,94,CORSE,200644,2006-10-30,Automne,280.72142857142853,2.3541666666666665,40.049019607843135,281.34375,3.3017857142857143,287.1616071428571,70.26785714285714,26009.25925925926
