Id,week,region_code,region_name,TauxGrippe,year,week_num,date,month,t,pmer,ff,rr24,u
9610,200824,22,PICARDIE,0,2008,24,2008-06-09,6,288.22249999999997,101770.125,3.9516666666666667,24.6,82.5625
9611,200824,54,POITOU-CHARENTES,0,2008,24,2008-06-09,6,290.6514583333334,101839.0,3.9387499999999998,85.0,78.075
9612,200824,93,PROVENCE-ALPES-COTE-D-AZUR,0,2008,24,2008-06-09,6,293.6562363238512,101440.59972105997,3.9519693654266956,172.6,67.36870897155362
9613,200824,11,ILE-DE-FRANCE,11,2008,24,2008-06-09,6,291.0621848739496,101749.0756302521,3.5243697478991596,20.000000000000004,68.65126050420169
9614,200824,82,RHONE-ALPES,6,2008,24,2008-06-09,6,292.9171548117155,101626.10869565218,3.409205020920502,86.4,68.07949790794979
9615,200823,42,ALSACE,0,2008,23,2008-06-02,6,291.65729166666665,101615.75,2.440833333333333,188.2,75.39791666666666
9616,200823,72,AQUITAINE,0,2008,23,2008-06-02,6,291.9604575163399,101823.0936819172,2.684313725490196,195.6,75.18736383442265
9617,200823,83,AUVERGNE,1,2008,23,2008-06-02,6,289.3023206751055,101700.83333333333,2.1622362869198315,192.79999999999998,76.915611814346
9618,200823,25,BASSE-NORMANDIE,0,2008,23,2008-06-02,6,288.52569444444447,101828.30555555556,3.7504166666666663,42.2,77.9486111111111
9619,200823,26,BOURGOGNE,0,2008,23,2008-06-02,6,290.99058577405856,101697.19665271966,2.690794979079498,76.6,75.16317991631799
9620,200823,53,BRETAGNE,23,2008,23,2008-06-02,6,288.90553213909374,101904.61211477152,4.001264488935722,53.6,78.14752370916754
9621,200823,24,CENTRE,0,2008,23,2008-06-02,6,290.7124737945493,101769.41299790356,2.6343815513626834,116.8,74.69601677148847
9622,200823,21,CHAMPAGNE-ARDENNE,0,2008,23,2008-06-02,6,290.02208333333334,101744.79166666667,2.8945833333333337,51.2,80.1
9623,200823,94,CORSE,0,2008,23,2008-06-02,6,294.1055323590814,101463.05439330544,2.872651356993737,65.4,76.36401673640168
9624,200823,43,FRANCHE-COMTE,0,2008,23,2008-06-02,6,285.485666218035,101715.24955950122,3.6352226720647773,75.19999999999999,77.3417297938615
9625,200823,23,HAUTE-NORMANDIE,0,2008,23,2008-06-02,6,288.61041666666665,101796.95833333333,3.222916666666667,15.799999999999999,75.05416666666666
9626,200823,91,LANGUEDOC-ROUSSILLON,15,2008,23,2008-06-02,6,295.06404612159326,101588.88888888889,4.560167714884695,76.2,61.21174004192872
9627,200823,74,LIMOUSIN,67,2008,23,2008-06-02,6,289.99375,101752.16666666667,2.879166666666667,87.4,76.875
9628,200823,41,LORRAINE,0,2008,23,2008-06-02,6,290.17372093023255,101654.79069767441,2.643255813953488,55.8,76.45116279069768
9629,200823,73,MIDI-PYRENEES,0,2008,23,2008-06-02,6,290.81744966442955,101754.98319327731,2.9207214765100673,441.4,75.53775167785236
9630,200823,31,NORD-PAS-DE-CALAIS,0,2008,23,2008-06-02,6,289.05791666666664,101696.83333333333,3.7716666666666665,90.8,74.6125
9631,200823,52,PAYS-DE-LA-LOIRE,0,2008,23,2008-06-02,6,290.2270833333333,101855.70833333333,2.9650000000000003,43.2,74.2125
9632,200823,22,PICARDIE,0,2008,23,2008-06-02,6,288.22249999999997,101770.125,3.9516666666666667,24.6,82.5625
9633,200823,54,POITOU-CHARENTES,0,2008,23,2008-06-02,6,290.6514583333334,101839.0,3.9387499999999998,85.0,78.075
9634,200823,93,PROVENCE-ALPES-COTE-D-AZUR,0,2008,23,2008-06-02,6,293.6562363238512,101440.59972105997,3.9519693654266956,172.6,67.36870897155362
9635,200823,11,ILE-DE-FRANCE,3,2008,23,2008-06-02,6,291.0621848739496,101749.0756302521,3.5243697478991596,20.000000000000004,68.65126050420169
9636,200823,82,RHONE-ALPES,7,2008,23,2008-06-02,6,292.9171548117155,101626.10869565218,3.409205020920502,86.4,68.07949790794979
9637,200822,42,ALSACE,0,2008,22,2008-05-26,5,289.7391129032258,101345.75757575757,2.7542338709677416,79.6,68.4758064516129
9638,200822,72,AQUITAINE,0,2008,22,2008-05-26,5,289.57533333333333,101175.42222222222,2.699111111111111,187.4,76.14888888888889
9639,200822,83,AUVERGNE,9,2008,22,2008-05-26,5,287.14122448979595,101224.15322580645,2.5877551020408163,234.0,74.4938775510204
9640,200822,25,BASSE-NORMANDIE,0,2008,22,2008-05-26,5,287.4135752688172,101306.20967741935,3.709005376344086,207.4,79.0725806451613
9641,200822,26,BOURGOGNE,0,2008,22,2008-05-26,5,289.0752032520325,101308.33333333333,2.5247967479674798,90.4,72.2520325203252
9642,200822,53,BRETAGNE,3,2008,22,2008-05-26,5,287.66880877742943,101233.79707112971,3.505411030176899,271.6,82.4148380355277
9643,200822,24,CENTRE,0,2008,22,2008-05-26,5,289.01666666666665,101248.26262626263,2.678585858585859,197.4,74.56565656565657
9644,200822,21,CHAMPAGNE-ARDENNE,0,2008,22,2008-05-26,5,288.81066350710904,101305.73459715639,2.814691943127962,73.60000000000001,75.74407582938389
9645,200822,94,CORSE,0,2008,22,2008-05-26,5,290.5850912778905,101300.84188911704,3.079471544715447,429.6,75.2210953346856
9646,200822,43,FRANCHE-COMTE,0,2008,22,2008-05-26,5,285.485666218035,101715.24955950122,3.6352226720647773,75.19999999999999,77.3417297938615
9647,200822,23,HAUTE-NORMANDIE,0,2008,22,2008-05-26,5,288.7261133603239,101350.6072874494,3.6352226720647773,94.6,70.43724696356276
9648,200822,91,LANGUEDOC-ROUSSILLON,0,2008,22,2008-05-26,5,290.7252016129033,101245.0,3.982258064516129,160.0,73.44959677419355
9649,200822,74,LIMOUSIN,67,2008,22,2008-05-26,5,287.8592741935484,101217.05645161291,2.788306451612903,142.0,75.18145161290323
9650,200822,41,LORRAINE,1,2008,22,2008-05-26,5,288.9553811659193,101343.22869955158,3.054708520179372,85.2,68.08520179372198
9651,200822,73,MIDI-PYRENEES,0,2008,22,2008-05-26,5,288.16622276029057,101192.45359160613,3.0175040518638574,570.1999999999999,74.08232445520581
9652,200822,31,NORD-PAS-DE-CALAIS,0,2008,22,2008-05-26,5,289.75040322580645,101424.15322580645,3.7931451612903224,68.8,64.68145161290323
9653,200822,52,PAYS-DE-LA-LOIRE,0,2008,22,2008-05-26,5,289.0741935483871,101194.15322580645,2.6883064516129034,95.2,78.60483870967742
9654,200822,22,PICARDIE,0,2008,22,2008-05-26,5,288.5479838709677,101406.6129032258,3.769354838709677,71.0,76.45564516129032
9655,200822,54,POITOU-CHARENTES,0,2008,22,2008-05-26,5,289.04131313131313,101223.85858585859,3.228333333333333,75.6,78.57575757575758
9656,200822,93,PROVENCE-ALPES-COTE-D-AZUR,0,2008,22,2008-05-26,5,290.13744897959185,101277.74590163934,4.317448979591837,342.0,67.46632653061225
9657,200822,11,ILE-DE-FRANCE,0,2008,22,2008-05-26,5,289.8973684210526,101324.2914979757,3.1805668016194333,32.0,67.53441295546558
9658,200822,82,RHONE-ALPES,6,2008,22,2008-05-26,5,290.3923553719008,101272.78586278587,2.5542443064182194,219.4,68.64462809917356
9659,200821,42,ALSACE,0,2008,21,2008-05-19,5,289.7391129032258,101345.75757575757,2.7542338709677416,79.6,68.4758064516129
9660,200821,72,AQUITAINE,65,2008,21,2008-05-19,5,289.57533333333333,101175.42222222222,2.699111111111111,187.4,76.14888888888889
9661,200821,83,AUVERGNE,0,2008,21,2008-05-19,5,287.14122448979595,101224.15322580645,2.5877551020408163,234.0,74.4938775510204
9662,200821,25,BASSE-NORMANDIE,0,2008,21,2008-05-19,5,287.4135752688172,101306.20967741935,3.709005376344086,207.4,79.0725806451613
9663,200821,26,BOURGOGNE,0,2008,21,2008-05-19,5,289.0752032520325,101308.33333333333,2.5247967479674798,90.4,72.2520325203252
9664,200821,53,BRETAGNE,2,2008,21,2008-05-19,5,287.66880877742943,101233.79707112971,3.505411030176899,271.6,82.4148380355277
9665,200821,24,CENTRE,2,2008,21,2008-05-19,5,289.01666666666665,101248.26262626263,2.678585858585859,197.4,74.56565656565657
9666,200821,21,CHAMPAGNE-ARDENNE,0,2008,21,2008-05-19,5,288.81066350710904,101305.73459715639,2.814691943127962,73.60000000000001,75.74407582938389
9667,200821,94,CORSE,0,2008,21,2008-05-19,5,290.5850912778905,101300.84188911704,3.079471544715447,429.6,75.2210953346856
9668,200821,43,FRANCHE-COMTE,0,2008,21,2008-05-19,5,285.485666218035,101715.24955950122,3.6352226720647773,75.19999999999999,77.3417297938615
9669,200821,23,HAUTE-NORMANDIE,0,2008,21,2008-05-19,5,288.7261133603239,101350.6072874494,3.6352226720647773,94.6,70.43724696356276
9670,200821,91,LANGUEDOC-ROUSSILLON,18,2008,21,2008-05-19,5,290.7252016129033,101245.0,3.982258064516129,160.0,73.44959677419355
9671,200821,74,LIMOUSIN,0,2008,21,2008-05-19,5,287.8592741935484,101217.05645161291,2.788306451612903,142.0,75.18145161290323
9672,200821,41,LORRAINE,11,2008,21,2008-05-19,5,288.9553811659193,101343.22869955158,3.054708520179372,85.2,68.08520179372198
9673,200821,73,MIDI-PYRENEES,0,2008,21,2008-05-19,5,288.16622276029057,101192.45359160613,3.0175040518638574,570.1999999999999,74.08232445520581
9674,200821,31,NORD-PAS-DE-CALAIS,0,2008,21,2008-05-19,5,289.75040322580645,101424.15322580645,3.7931451612903224,68.8,64.68145161290323
9675,200821,52,PAYS-DE-LA-LOIRE,8,2008,21,2008-05-19,5,289.0741935483871,101194.15322580645,2.6883064516129034,95.2,78.60483870967742
9676,200821,22,PICARDIE,0,2008,21,2008-05-19,5,288.5479838709677,101406.6129032258,3.769354838709677,71.0,76.45564516129032
9677,200821,54,POITOU-CHARENTES,0,2008,21,2008-05-19,5,289.04131313131313,101223.85858585859,3.228333333333333,75.6,78.57575757575758
9678,200821,93,PROVENCE-ALPES-COTE-D-AZUR,5,2008,21,2008-05-19,5,290.13744897959185,101277.74590163934,4.317448979591837,342.0,67.46632653061225
9679,200821,11,ILE-DE-FRANCE,4,2008,21,2008-05-19,5,289.8973684210526,101324.2914979757,3.1805668016194333,32.0,67.53441295546558
9680,200821,82,RHONE-ALPES,1,2008,21,2008-05-19,5,290.3923553719008,101272.78586278587,2.5542443064182194,219.4,68.64462809917356
9681,200820,42,ALSACE,0,2008,20,2008-05-12,5,289.7391129032258,101345.75757575757,2.7542338709677416,79.6,68.4758064516129
9682,200820,72,AQUITAINE,114,2008,20,2008-05-12,5,289.57533333333333,101175.42222222222,2.699111111111111,187.4,76.14888888888889
9683,200820,83,AUVERGNE,20,2008,20,2008-05-12,5,287.14122448979595,101224.15322580645,2.5877551020408163,234.0,74.4938775510204
9684,200820,25,BASSE-NORMANDIE,0,2008,20,2008-05-12,5,287.4135752688172,101306.20967741935,3.709005376344086,207.4,79.0725806451613
9685,200820,26,BOURGOGNE,0,2008,20,2008-05-12,5,289.0752032520325,101308.33333333333,2.5247967479674798,90.4,72.2520325203252
9686,200820,53,BRETAGNE,9,2008,20,2008-05-12,5,287.66880877742943,101233.79707112971,3.505411030176899,271.6,82.4148380355277
9687,200820,24,CENTRE,13,2008,20,2008-05-12,5,289.01666666666665,101248.26262626263,2.678585858585859,197.4,74.56565656565657
9688,200820,21,CHAMPAGNE-ARDENNE,0,2008,20,2008-05-12,5,288.81066350710904,101305.73459715639,2.814691943127962,73.60000000000001,75.74407582938389
9689,200820,94,CORSE,0,2008,20,2008-05-12,5,290.5850912778905,101300.84188911704,3.079471544715447,429.6,75.2210953346856
9690,200820,43,FRANCHE-COMTE,0,2008,20,2008-05-12,5,285.485666218035,101715.24955950122,3.6352226720647773,75.19999999999999,77.3417297938615
9691,200820,23,HAUTE-NORMANDIE,0,2008,20,2008-05-12,5,288.7261133603239,101350.6072874494,3.6352226720647773,94.6,70.43724696356276
9692,200820,91,LANGUEDOC-ROUSSILLON,0,2008,20,2008-05-12,5,290.7252016129033,101245.0,3.982258064516129,160.0,73.44959677419355
9693,200820,74,LIMOUSIN,0,2008,20,2008-05-12,5,287.8592741935484,101217.05645161291,2.788306451612903,142.0,75.18145161290323
9694,200820,41,LORRAINE,7,2008,20,2008-05-12,5,288.9553811659193,101343.22869955158,3.054708520179372,85.2,68.08520179372198
9695,200820,73,MIDI-PYRENEES,0,2008,20,2008-05-12,5,288.16622276029057,101192.45359160613,3.0175040518638574,570.1999999999999,74.08232445520581
9696,200820,31,NORD-PAS-DE-CALAIS,0,2008,20,2008-05-12,5,289.75040322580645,101424.15322580645,3.7931451612903224,68.8,64.68145161290323
9697,200820,52,PAYS-DE-LA-LOIRE,23,2008,20,2008-05-12,5,289.0741935483871,101194.15322580645,2.6883064516129034,95.2,78.60483870967742
9698,200820,22,PICARDIE,0,2008,20,2008-05-12,5,288.5479838709677,101406.6129032258,3.769354838709677,71.0,76.45564516129032
9699,200820,54,POITOU-CHARENTES,0,2008,20,2008-05-12,5,289.04131313131313,101223.85858585859,3.228333333333333,75.6,78.57575757575758
9700,200820,93,PROVENCE-ALPES-COTE-D-AZUR,0,2008,20,2008-05-12,5,290.13744897959185,101277.74590163934,4.317448979591837,342.0,67.46632653061225
9701,200820,11,ILE-DE-FRANCE,37,2008,20,2008-05-12,5,289.8973684210526,101324.2914979757,3.1805668016194333,32.0,67.53441295546558
9702,200820,82,RHONE-ALPES,5,2008,20,2008-05-12,5,290.3923553719008,101272.78586278587,2.5542443064182194,219.4,68.64462809917356
9703,200819,42,ALSACE,0,2008,19,2008-05-05,5,289.7391129032258,101345.75757575757,2.7542338709677416,79.6,68.4758064516129
9704,200819,72,AQUITAINE,0,2008,19,2008-05-05,5,289.57533333333333,101175.42222222222,2.699111111111111,187.4,76.14888888888889
9705,200819,83,AUVERGNE,14,2008,19,2008-05-05,5,287.14122448979595,101224.15322580645,2.5877551020408163,234.0,74.4938775510204
9706,200819,25,BASSE-NORMANDIE,0,2008,19,2008-05-05,5,287.4135752688172,101306.20967741935,3.709005376344086,207.4,79.0725806451613
9707,200819,26,BOURGOGNE,2,2008,19,2008-05-05,5,289.0752032520325,101308.33333333333,2.5247967479674798,90.4,72.2520325203252
9708,200819,53,BRETAGNE,10,2008,19,2008-05-05,5,287.66880877742943,101233.79707112971,3.505411030176899,271.6,82.4148380355277
9709,200819,24,CENTRE,9,2008,19,2008-05-05,5,289.01666666666665,101248.26262626263,2.678585858585859,197.4,74.56565656565657
9710,200819,21,CHAMPAGNE-ARDENNE,0,2008,19,2008-05-05,5,288.81066350710904,101305.73459715639,2.814691943127962,73.60000000000001,75.74407582938389
9711,200819,94,CORSE,4,2008,19,2008-05-05,5,290.5850912778905,101300.84188911704,3.079471544715447,429.6,75.2210953346856
9712,200819,43,FRANCHE-COMTE,0,2008,19,2008-05-05,5,285.485666218035,101715.24955950122,3.6352226720647773,75.19999999999999,77.3417297938615
9713,200819,23,HAUTE-NORMANDIE,0,2008,19,2008-05-05,5,288.7261133603239,101350.6072874494,3.6352226720647773,94.6,70.43724696356276
9714,200819,91,LANGUEDOC-ROUSSILLON,14,2008,19,2008-05-05,5,290.7252016129033,101245.0,3.982258064516129,160.0,73.44959677419355
9715,200819,74,LIMOUSIN,0,2008,19,2008-05-05,5,287.8592741935484,101217.05645161291,2.788306451612903,142.0,75.18145161290323
9716,200819,41,LORRAINE,0,2008,19,2008-05-05,5,288.9553811659193,101343.22869955158,3.054708520179372,85.2,68.08520179372198
9717,200819,73,MIDI-PYRENEES,4,2008,19,2008-05-05,5,288.16622276029057,101192.45359160613,3.0175040518638574,570.1999999999999,74.08232445520581
9718,200819,31,NORD-PAS-DE-CALAIS,0,2008,19,2008-05-05,5,289.75040322580645,101424.15322580645,3.7931451612903224,68.8,64.68145161290323
9719,200819,52,PAYS-DE-LA-LOIRE,28,2008,19,2008-05-05,5,289.0741935483871,101194.15322580645,2.6883064516129034,95.2,78.60483870967742
9720,200819,22,PICARDIE,0,2008,19,2008-05-05,5,288.5479838709677,101406.6129032258,3.769354838709677,71.0,76.45564516129032
9721,200819,54,POITOU-CHARENTES,0,2008,19,2008-05-05,5,289.04131313131313,101223.85858585859,3.228333333333333,75.6,78.57575757575758
9722,200819,93,PROVENCE-ALPES-COTE-D-AZUR,0,2008,19,2008-05-05,5,290.13744897959185,101277.74590163934,4.317448979591837,342.0,67.46632653061225
9723,200819,11,ILE-DE-FRANCE,3,2008,19,2008-05-05,5,289.8973684210526,101324.2914979757,3.1805668016194333,32.0,67.53441295546558
9724,200819,82,RHONE-ALPES,10,2008,19,2008-05-05,5,290.3923553719008,101272.78586278587,2.5542443064182194,219.4,68.64462809917356
9725,200818,42,ALSACE,0,2008,18,2008-04-28,4,282.3570981210856,101185.36534446765,2.8793319415448853,183.8,76.15657620041753
9726,200818,72,AQUITAINE,0,2008,18,2008-04-28,4,284.7291845493562,101302.61802575107,3.43519313304721,173.6,75.9892703862661
9727,200818,83,AUVERGNE,1,2008,18,2008-04-28,4,281.4722916666667,101195.45833333333,3.352708333333333,137.2,72.975
9728,200818,25,BASSE-NORMANDIE,3,2008,18,2008-04-28,4,282.21569037656906,101124.2259414226,4.673082287308229,126.19999999999999,77.25523012552301
9729,200818,26,BOURGOGNE,4,2008,18,2008-04-28,4,282.23319327731093,101233.10924369747,3.1415966386554617,64.2,76.95378151260505
9730,200818,53,BRETAGNE,22,2008,18,2008-04-28,4,282.7766806722689,101146.64915966387,4.804670912951168,165.2,78.83823529411765
9731,200818,24,CENTRE,0,2008,18,2008-04-28,4,282.54,101181.02083333333,3.655625,191.8,78.7375
9732,200818,21,CHAMPAGNE-ARDENNE,0,2008,18,2008-04-28,4,282.0864016736401,101201.00418410041,3.6255230125523012,72.0,80.56066945606695
9733,200818,94,CORSE,44,2008,18,2008-04-28,4,286.69444444444446,101158.09623430962,3.1939330543933053,39.6,73.51362683438155
9734,200818,43,FRANCHE-COMTE,0,2008,18,2008-04-28,4,285.485666218035,101715.24955950122,3.6352226720647773,75.19999999999999,77.3417297938615
9735,200818,23,HAUTE-NORMANDIE,0,2008,18,2008-04-28,4,281.7768907563025,101128.27731092437,4.1425,56.400000000000006,77.16386554621849
9736,200818,91,LANGUEDOC-ROUSSILLON,3,2008,18,2008-04-28,4,286.9222916666667,101185.41666666667,5.548333333333333,61.6,63.041666666666664
9737,200818,74,LIMOUSIN,0,2008,18,2008-04-28,4,282.02333333333337,101211.54166666667,3.6,138.2,79.75833333333334
9738,200818,41,LORRAINE,5,2008,18,2008-04-28,4,281.0951882845188,101185.98326359833,3.3739495798319328,86.2,78.47280334728033
9739,200818,73,MIDI-PYRENEES,4,2008,18,2008-04-28,4,283.4902510460251,101278.70292887029,3.8048986486486487,552.0,73.65523012552302
9740,200818,31,NORD-PAS-DE-CALAIS,0,2008,18,2008-04-28,4,282.3858333333334,101102.29166666667,4.324166666666667,42.6,71.8375
9741,200818,52,PAYS-DE-LA-LOIRE,25,2008,18,2008-04-28,4,283.2570833333333,101160.45833333333,3.8641666666666667,87.8,76.54166666666667
9742,200818,22,PICARDIE,0,2008,18,2008-04-28,4,281.80833333333334,101125.70833333333,4.491249999999999,38.2,81.39166666666667
9743,200818,54,POITOU-CHARENTES,0,2008,18,2008-04-28,4,283.54291666666666,101215.1875,5.20295358649789,71.0,79.28333333333333
9744,200818,93,PROVENCE-ALPES-COTE-D-AZUR,5,2008,18,2008-04-28,4,285.4144351464435,101062.62569832402,5.1110762800417975,354.4,64.33995815899581
9745,200818,11,ILE-DE-FRANCE,0,2008,18,2008-04-28,4,282.82364016736403,101139.62343096234,3.7301255230125525,48.800000000000004,74.2928870292887
9746,200818,82,RHONE-ALPES,36,2008,18,2008-04-28,4,284.621875,101210.0625,3.696875,235.6,68.70416666666667
9747,200817,42,ALSACE,0,2008,17,2008-04-21,4,282.3570981210856,101185.36534446765,2.8793319415448853,183.8,76.15657620041753
9748,200817,72,AQUITAINE,0,2008,17,2008-04-21,4,284.7291845493562,101302.61802575107,3.43519313304721,173.6,75.9892703862661
9749,200817,83,AUVERGNE,7,2008,17,2008-04-21,4,281.4722916666667,101195.45833333333,3.352708333333333,137.2,72.975
9750,200817,25,BASSE-NORMANDIE,8,2008,17,2008-04-21,4,282.21569037656906,101124.2259414226,4.673082287308229,126.19999999999999,77.25523012552301
9751,200817,26,BOURGOGNE,0,2008,17,2008-04-21,4,282.23319327731093,101233.10924369747,3.1415966386554617,64.2,76.95378151260505
9752,200817,53,BRETAGNE,56,2008,17,2008-04-21,4,282.7766806722689,101146.64915966387,4.804670912951168,165.2,78.83823529411765
9753,200817,24,CENTRE,0,2008,17,2008-04-21,4,282.54,101181.02083333333,3.655625,191.8,78.7375
9754,200817,21,CHAMPAGNE-ARDENNE,0,2008,17,2008-04-21,4,282.0864016736401,101201.00418410041,3.6255230125523012,72.0,80.56066945606695
9755,200817,94,CORSE,28,2008,17,2008-04-21,4,286.69444444444446,101158.09623430962,3.1939330543933053,39.6,73.51362683438155
9756,200817,43,FRANCHE-COMTE,10,2008,17,2008-04-21,4,285.485666218035,101715.24955950122,3.6352226720647773,75.19999999999999,77.3417297938615
9757,200817,23,HAUTE-NORMANDIE,0,2008,17,2008-04-21,4,281.7768907563025,101128.27731092437,4.1425,56.400000000000006,77.16386554621849
9758,200817,91,LANGUEDOC-ROUSSILLON,10,2008,17,2008-04-21,4,286.9222916666667,101185.41666666667,5.548333333333333,61.6,63.041666666666664
9759,200817,74,LIMOUSIN,65,2008,17,2008-04-21,4,282.02333333333337,101211.54166666667,3.6,138.2,79.75833333333334
9760,200817,41,LORRAINE,17,2008,17,2008-04-21,4,281.0951882845188,101185.98326359833,3.3739495798319328,86.2,78.47280334728033
9761,200817,73,MIDI-PYRENEES,12,2008,17,2008-04-21,4,283.4902510460251,101278.70292887029,3.8048986486486487,552.0,73.65523012552302
9762,200817,31,NORD-PAS-DE-CALAIS,0,2008,17,2008-04-21,4,282.3858333333334,101102.29166666667,4.324166666666667,42.6,71.8375
9763,200817,52,PAYS-DE-LA-LOIRE,17,2008,17,2008-04-21,4,283.2570833333333,101160.45833333333,3.8641666666666667,87.8,76.54166666666667
9764,200817,22,PICARDIE,0,2008,17,2008-04-21,4,281.80833333333334,101125.70833333333,4.491249999999999,38.2,81.39166666666667
9765,200817,54,POITOU-CHARENTES,0,2008,17,2008-04-21,4,283.54291666666666,101215.1875,5.20295358649789,71.0,79.28333333333333
9766,200817,93,PROVENCE-ALPES-COTE-D-AZUR,8,2008,17,2008-04-21,4,285.4144351464435,101062.62569832402,5.1110762800417975,354.4,64.33995815899581
9767,200817,11,ILE-DE-FRANCE,0,2008,17,2008-04-21,4,282.82364016736403,101139.62343096234,3.7301255230125525,48.800000000000004,74.2928870292887
9768,200817,82,RHONE-ALPES,169,2008,17,2008-04-21,4,284.621875,101210.0625,3.696875,235.6,68.70416666666667
9769,200816,42,ALSACE,18,2008,16,2008-04-14,4,282.3570981210856,101185.36534446765,2.8793319415448853,183.8,76.15657620041753
9770,200816,72,AQUITAINE,0,2008,16,2008-04-14,4,284.7291845493562,101302.61802575107,3.43519313304721,173.6,75.9892703862661
9771,200816,83,AUVERGNE,3,2008,16,2008-04-14,4,281.4722916666667,101195.45833333333,3.352708333333333,137.2,72.975
9772,200816,25,BASSE-NORMANDIE,5,2008,16,2008-04-14,4,282.21569037656906,101124.2259414226,4.673082287308229,126.19999999999999,77.25523012552301
9773,200816,26,BOURGOGNE,0,2008,16,2008-04-14,4,282.23319327731093,101233.10924369747,3.1415966386554617,64.2,76.95378151260505
9774,200816,53,BRETAGNE,97,2008,16,2008-04-14,4,282.7766806722689,101146.64915966387,4.804670912951168,165.2,78.83823529411765
9775,200816,24,CENTRE,0,2008,16,2008-04-14,4,282.54,101181.02083333333,3.655625,191.8,78.7375
9776,200816,21,CHAMPAGNE-ARDENNE,0,2008,16,2008-04-14,4,282.0864016736401,101201.00418410041,3.6255230125523012,72.0,80.56066945606695
9777,200816,94,CORSE,10,2008,16,2008-04-14,4,286.69444444444446,101158.09623430962,3.1939330543933053,39.6,73.51362683438155
9778,200816,43,FRANCHE-COMTE,35,2008,16,2008-04-14,4,285.485666218035,101715.24955950122,3.6352226720647773,75.19999999999999,77.3417297938615
9779,200816,23,HAUTE-NORMANDIE,0,2008,16,2008-04-14,4,281.7768907563025,101128.27731092437,4.1425,56.400000000000006,77.16386554621849
9780,200816,91,LANGUEDOC-ROUSSILLON,34,2008,16,2008-04-14,4,286.9222916666667,101185.41666666667,5.548333333333333,61.6,63.041666666666664
9781,200816,74,LIMOUSIN,13,2008,16,2008-04-14,4,282.02333333333337,101211.54166666667,3.6,138.2,79.75833333333334
9782,200816,41,LORRAINE,22,2008,16,2008-04-14,4,281.0951882845188,101185.98326359833,3.3739495798319328,86.2,78.47280334728033
9783,200816,73,MIDI-PYRENEES,0,2008,16,2008-04-14,4,283.4902510460251,101278.70292887029,3.8048986486486487,552.0,73.65523012552302
9784,200816,31,NORD-PAS-DE-CALAIS,0,2008,16,2008-04-14,4,282.3858333333334,101102.29166666667,4.324166666666667,42.6,71.8375
9785,200816,52,PAYS-DE-LA-LOIRE,75,2008,16,2008-04-14,4,283.2570833333333,101160.45833333333,3.8641666666666667,87.8,76.54166666666667
9786,200816,22,PICARDIE,0,2008,16,2008-04-14,4,281.80833333333334,101125.70833333333,4.491249999999999,38.2,81.39166666666667
9787,200816,54,POITOU-CHARENTES,0,2008,16,2008-04-14,4,283.54291666666666,101215.1875,5.20295358649789,71.0,79.28333333333333
9788,200816,93,PROVENCE-ALPES-COTE-D-AZUR,4,2008,16,2008-04-14,4,285.4144351464435,101062.62569832402,5.1110762800417975,354.4,64.33995815899581
9789,200816,11,ILE-DE-FRANCE,11,2008,16,2008-04-14,4,282.82364016736403,101139.62343096234,3.7301255230125525,48.800000000000004,74.2928870292887
9790,200816,82,RHONE-ALPES,23,2008,16,2008-04-14,4,284.621875,101210.0625,3.696875,235.6,68.70416666666667
9791,200815,42,ALSACE,14,2008,15,2008-04-07,4,282.3570981210856,101185.36534446765,2.8793319415448853,183.8,76.15657620041753
9792,200815,72,AQUITAINE,36,2008,15,2008-04-07,4,284.7291845493562,101302.61802575107,3.43519313304721,173.6,75.9892703862661
9793,200815,83,AUVERGNE,67,2008,15,2008-04-07,4,281.4722916666667,101195.45833333333,3.352708333333333,137.2,72.975
9794,200815,25,BASSE-NORMANDIE,17,2008,15,2008-04-07,4,282.21569037656906,101124.2259414226,4.673082287308229,126.19999999999999,77.25523012552301
9795,200815,26,BOURGOGNE,0,2008,15,2008-04-07,4,282.23319327731093,101233.10924369747,3.1415966386554617,64.2,76.95378151260505
9796,200815,53,BRETAGNE,69,2008,15,2008-04-07,4,282.7766806722689,101146.64915966387,4.804670912951168,165.2,78.83823529411765
9797,200815,24,CENTRE,0,2008,15,2008-04-07,4,282.54,101181.02083333333,3.655625,191.8,78.7375
9798,200815,21,CHAMPAGNE-ARDENNE,29,2008,15,2008-04-07,4,282.0864016736401,101201.00418410041,3.6255230125523012,72.0,80.56066945606695
9799,200815,94,CORSE,0,2008,15,2008-04-07,4,286.69444444444446,101158.09623430962,3.1939330543933053,39.6,73.51362683438155
9800,200815,43,FRANCHE-COMTE,10,2008,15,2008-04-07,4,285.485666218035,101715.24955950122,3.6352226720647773,75.19999999999999,77.3417297938615
9801,200815,23,HAUTE-NORMANDIE,0,2008,15,2008-04-07,4,281.7768907563025,101128.27731092437,4.1425,56.400000000000006,77.16386554621849
9802,200815,91,LANGUEDOC-ROUSSILLON,47,2008,15,2008-04-07,4,286.9222916666667,101185.41666666667,5.548333333333333,61.6,63.041666666666664
9803,200815,74,LIMOUSIN,32,2008,15,2008-04-07,4,282.02333333333337,101211.54166666667,3.6,138.2,79.75833333333334
9804,200815,41,LORRAINE,6,2008,15,2008-04-07,4,281.0951882845188,101185.98326359833,3.3739495798319328,86.2,78.47280334728033
